App Name,App ID,Genre,Installs,APK_file_name,,Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
App in the Air — フライトトラッカ,com.aita,旅行＆地域,"500,000+",Air Canada App_0.9.15-production_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,com.AirCanadaApp.permission.C2D_MESSAGE,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,android.permission.INTERNET,android.permission.USE_CREDENTIALS,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple Music,com.apple.android.music,音楽＆オーディオ,"100,000,000+",Apple Music_4.2.0_Apkpure.apk,android.permission.BLUETOOTH,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.apps.photos.permission.GOOGLE_PHOTOS,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.CHANGE_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.google.android.gms.permission.AD_ID,com.android.vending.BILLING,android.permission.READ_MEDIA_IMAGES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apple TV,com.apple.atve.androidtv.appletv,エンタメ,"10,000,000+",Apple TV_13.4.0_Apkpure.apk,android.permission.WAKE_LOCK,android.permission.MODIFY_AUDIO_SETTINGS,com.android.providers.tv.permission.READ_EPG_DATA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.android.providers.tv.permission.WRITE_EPG_DATA,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appso：ソーシャルメディアとソーシャルネットワークアプリ,com.web_view_mohammed.ad.webview_app,ソーシャルネットワーク,"10,000,000+",Appso_ all social media apps_16.2_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_ASSISTED_GPS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.MOUNT_UNMOUNT_FILESYSTEM,android.permission.WAKE_LOCK,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.Ad_ID,android.permission.READ_PHONE_STATE,android.permission.MODIFY_AUDIO_SETTINGS,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,android.webkit.PermissionRequest,android.permission.ACCESS_GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aqua Mail - 高速で安全な電子メール,org.kman.AquaMail,ビジネス,"5,000,000+","Email Aqua Mail - Fast, Secure_1.44.2_Apkpure.apk",com.google.android.gallery3d.permission.GALLERY_PROVIDER,android.permission.GET_ACCOUNTS,android.permission.READ_PROFILE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_MEDIA_VIDEO,android.permission.READ_MEDIA_AUDIO,android.permission.INTERNET,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.FOREGROUND_SERVICE,android.permission.MANAGE_ACCOUNTS,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.CHANGE_NETWORK_STATE,android.permission.VIBRATE,android.permission.WRITE_SYNC_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,android.permission.WRITE_CALENDAR,com.sec.android.provider.badge.permission.READ,android.permission.READ_PHONE_STATE,android.permission.WRITE_CONTACTS,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.google.android.gms.permission.AD_ID,com.android.vending.BILLING,android.permission.READ_MEDIA_IMAGES,android.permission.READ_CALENDAR,android.permission.READ_SYNC_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.READ_SYNC_STATS,android.permission.SCHEDULE_EXACT_ALARM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arduino Science Journal,cc.arduino.sciencejournal,教育,"100,000+",Arduino Science Journal_6.1.0_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,android.permission.BLUETOOTH,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_SCAN,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH_ADVERTISE,android.permission.USE_BIOMETRIC,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,android.permission.BLUETOOTH_CONNECT,com.android.vending.BILLING,com.android.vending.CHECK_LICENSE,android.permission.USE_FINGERPRINT,android.permission.RECORD_AUDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Argenta,com.sitael.vending,フード＆ドリンク,"100,000+",Argenta_4.0.0.0_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,android.permission.BLUETOOTH,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.BLUETOOTH_SCAN,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.REORDER_TASKS,android.permission.ACCESS_COARSE_LOCATION,android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.sitael.vending.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.POST_NOTIFICATIONS,android.permission.USE_BIOMETRIC,com.google.android.gms.permission.AD_ID,android.permission.BLUETOOTH_CONNECT,android.permission.USE_FINGERPRINT,android.permission.NFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Art History & Famous Paintings,com.ginkgoacademy.art,教育,"10,000+",Art History_2.0.0_Apkpure.apk,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Art Puzzle - ジグソーパズル,com.easybrain.art.puzzle,パズル,"10,000,000+",/mnt/c/users/ryutaro/downloads/com.easybrain.art.puzzle.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.INTERNET,com.easybrain.art.puzzle.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Art quiz,com.artquiz.triviaquestionsandanswers,エンタメ,"100,000+",/mnt/c/users/ryutaro/downloads/com.artquiz.triviaquestionsandanswers.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ArtFlow: Paint Draw Sketchbook,com.bytestorm.artflow,アート＆デザイン,"5,000,000+",ArtFlow_ Paint Draw Sketchbook_2.9.26_Apkpure.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.USE_CREDENTIALS,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artier: Arts and Culture,com.vipulasri.artier,教育,"50,000+",Artier_ Arts and Culture_1.9.7_Apkpure.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER,android.permission.WAKE_LOCK,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artio：ジグソー配色ゲーム,artio.coloring.puzzle,パズル,"100,000+",/mnt/c/users/ryutaro/downloads/artio.coloring.puzzle.apk,com.android.vending.CHECK_LICENSE,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.INTERNET,com.singular.preinstall.READ_PERMISSION_SINGULAR,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,com.applovin.array.apphub.permission.BIND_APPHUB_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asana: すべての仕事を一か所に,com.asana.app,ビジネス,"5,000,000+",Asana_ Work in one place_7.51.7_Apkpure.apk,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.USE_BIOMETRIC,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.USE_CREDENTIALS,com.google.android.gms.permission.AD_ID,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Assoluto Racing,com.infinityvector.assolutoracing,レース,"10,000,000+",/mnt/c/users/ryutaro/downloads/com.infinityvector.assolutoracing.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AtHome Camera 家と車を守る,com.ichano.athome.camera,ツール,"5,000,000+",Athome Camera_ Remote Monitor_5.5.0_Apkpure.apk,android.permission.DISABLE_KEYGUARD,com.ichano.athome.camera.permission.PUSH_PROVIDER,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.CAMERA,android.permission.ACCESS_COARSE_UPDATES,android.permission.INTERNET,android.permission.KILL_BACKGROUND_PROCESSES,android.permission.CHANGE_CONFIGURATION,android.permission.QUERY_ALL_PACKAGES,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.gms.permission.ACTIVITY_RECOGNITION,com.google.android.c2dm.permission.RECEIVE,android.permission.READ_CONTACTS,android.permission.WAKE_LOCK,android.permission.REORDER_TASKS,android.permission.WRITE_OWER_DATA,android.permission.CHANGE_NETWORK_STATE,android.permission.READ_LOGS,android.permission.ACCESS_COARSE_LOCATION,com.asus.msa.SupplementaryDID.ACCESS,android.permission.VIBRATE,com.ichano.athome.camera.permission.PROCESS_PUSH_MSG,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SYSTEM_ALERT_WINDOW,com.ichano.athome.camera.permission.C2D_MESSAGE,com.ichano.athome.camera.permission.MIPUSH_RECEIVE,android.permission.POST_NOTIFICATIONS,com.ichano.athome.camera.permission.JPUSH_MESSAGE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_USER_PRESENT,android.permission.READ_PHONE_STATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FLASHLIGHT,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.android.launcher.permission.READ_SETTINGS,com.android.vending.BILLING,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,com.android.vending.CHECK_LICENSE,android.permission.ACCESS_DOWNLOAD_MANAGER,android.permission.BROADCAST_STICKY,android.permission.READ_OWER_DATA,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,com.hihonor.android.launcher.permission.CHANGE_BADGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_BACKGROUND_LOCATION,com.vivo.notification.permission.BADGE_ICON,android.permission.ACTIVITY_RECOGNITION,android.permission.GET_TASKS,com.ichano.athome.camera.openadsdk.permission.TT_PANGOLIN,,,,,,,,,
Atlas VPN: fast and secure VPN,com.atlasvpn.free.android.proxy.secure,ツール,"5,000,000+",/mnt/c/users/ryutaro/downloads/com.atlasvpn.free.android.proxy.secure.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,com.atlasvpn.free.android.proxy.secure.permission.RECEIVE_ADM_MESSAGE,android.permission.WAKE_LOCK,com.amazon.device.messaging.permission.RECEIVE,com.atlasvpn.free.android.proxy.secure.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Audible (オーディブル),com.audible.application,書籍＆参考書,"100,000,000+",Audible_ Audio Entertainment_3.53.0_Apkpure.apk,android.permission.BLUETOOTH,android.permission.INTERNET,com.amazon.alexa.handsfree.protocols.permission.DATA_SYNC,android.permission.FOREGROUND_SERVICE,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.dcp.sso.permission.account.changed,com.amazon.dcp.sso.permission.AmazonAccountPropertyService.property.changed,com.google.android.c2dm.permission.RECEIVE,com.amazon.dcp.sso.permission.USE_DEVICE_CREDENTIALS,android.permission.READ_BASIC_PHONE_STATE,com.amazon.identity.permission.CALL_AMAZON_DEVICE_INFORMATION_PROVIDER,android.permission.WAKE_LOCK,com.amazon.identity.auth.device.perm.AUTH_SDK,com.amazon.alexa.externalmediaplayer.permission.WAKE_UP,com.amazon.dcp.sso.permission.MANAGE_COR_PFM,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,amazon.permission.COLLECT_METRICS,com.amazon.dcp.metrics.permission.METRICS_PERMISSION,com.audible.application.permission.C2D_MESSAGE,android.permission.READ_PHONE_STATE,android.permission.MODIFY_AUDIO_SETTINGS,com.amazon.kindle.cms.CMS_ACCESS,com.amazon.dcp.config.permission.DYN_CONFIG_VALUES_UPDATED,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,com.google.android.gms.permission.AD_ID,android.permission.CHANGE_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.BLUETOOTH_CONNECT,com.android.vending.BILLING,com.audible.application.externalmediaplayer.permission.WAKE_UP,com.amazon.appmanager.preload.permission.READ_PRELOAD_DEVICE_INFO_PROVIDER,com.amazon.dcp.sso.permission.CUSTOMER_ATTRIBUTE_SERVICE,android.permission.RECORD_AUDIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Audiobooks.com: Books & More,com.audiobooks.androidapp,書籍＆参考書,"5,000,000+",Audiobooks.com_ Books & More_9.0.5_Apkpure.apk,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.POST_NOTIFICATIONS,android.permission.ACCESS_WIFI_STATE,android.permission.READ_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.READ_PHONE_STATE,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Audioteka: Audiobooki/Podcasty,com.audioteka,エンタメ,"1,000,000+",Audioteka_ Audiobooks_Podcasts_3.41.19_Apkpure.apk,com.huawei.android.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.vending.BILLING,android.permission.INTERNET,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.WRITE_EXTERNAL_STORAGE,com.google.android.c2dm.permission.RECEIVE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.htc.launcher.permission.READ_SETTINGS,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.POST_NOTIFICATIONS,com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.READ_SETTINGS,com.audioteka.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.google.android.gms.permission.AD_ID,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,com.android.vending.BILLING,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sec.android.provider.badge.permission.WRITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auto Puppet - プログラミングバトル,com.takoyaking.autopuppet,教育,"1,000+",/mnt/c/users/ryutaro/downloads/com.takoyaking.autopuppet.apk,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoReserve - AIによるレストラン予約アプリ,com.autoreservenative,フード＆ドリンク,"50,000+",Wombo AI_3.0_Apkpure.apk,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_SETTINGS,android.permission.CAMERA,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.SET_WALLPAPER_HINTS,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.CHANGE_NETWORK_STATE,android.permission.ACCESS_COARSE_LOCATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,android.permission.SET_WALLPAPER,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.READ_EXTERNAL_STORAGE,android.permission.CHANGE_WIFI_STATE,com.android.vending.BILLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
